blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
2,34,experiment,13,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142072.6145031,,,,,,,,,,,,,,528.1959309577942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.6545369625092,None,527.6442270278931,None,2,1,0.43661022186279297,527.6442270278931,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,35,experiment,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142074.5617428,,,,,,,,,,,,,,530.1434710025787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.4251480102539,None,529.4138519763947,None,2,1,0.600010871887207,529.4138519763947,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,36,experiment,13,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142076.6278245,,,,,,,,,,,,,,532.2096428871155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.3725860118866,None,531.3615598678589,None,2,1,0.7131321430206299,531.3615598678589,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,37,experiment,13,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142079.1082492,,,,,,,,,,,,,,534.6893060207367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.4386608600616,None,533.4273858070374,None,1,1,1.133134126663208,533.4273858070374,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,38,experiment,13,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142081.234241,,,,,,,,,,,,,,536.8157479763031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.9187428951263,None,535.9080159664154,None,2,1,0.7921450138092041,535.9080159664154,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,39,experiment,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,38,38,38,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142083.8347573,,,,,,,,,,539.3884843587875,540.4115068912506,539.4207239151001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0449779033661,None,538.0345568656921,None,1,0,1.2429111003875732,538.0345568656921,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,39,experiment,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.422798871994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,40,experiment,13,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142090.7575583,,,,,,,,,,,,,,546.3394618034363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6198198795319,None,545.6096169948578,None,2,1,0.618121862411499,545.6096169948578,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,41,experiment,13,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,40,40,40,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142093.1207514,,,,,,,,,,548.6743403673172,549.6930198669434,548.7077729701996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5687489509583,None,547.5578138828278,None,2,0,0.9968240261077881,547.5578138828278,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,41,experiment,13,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7029428482056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,42,experiment,13,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142100.48258,,,,,,,,,,,,,,556.0638649463654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.9319298267365,None,554.9203269481659,None,1,1,1.0278680324554443,554.9203269481659,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,43,experiment,13,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142102.136859,,,,,,,,,,,,,,557.7187368869781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.2938539981842,None,557.2844610214233,None,1,1,0.33301687240600586,557.2844610214233,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,44,experiment,13,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142104.0880315,,,,,,,,,,,,,,559.6690199375153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.9478588104248,None,558.9373819828033,None,2,1,0.602510929107666,558.9373819828033,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,45,experiment,13,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142105.6829245,,,,,,,,,,,,,,561.2638728618622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.8983659744263,None,560.8885998725891,None,1,1,0.25183796882629395,560.8885998725891,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,46,experiment,13,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142107.335465,,,,,,,,,,,,,,562.9171698093414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.4935038089752,None,562.4833829402924,None,1,1,0.29617786407470703,562.4833829402924,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,47,experiment,13,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142108.988507,,,,,,,,,,,,,,564.5701608657837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.1464598178864,None,564.1365969181061,None,1,1,0.30690908432006836,564.1365969181061,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,48,experiment,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,47,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142111.4127953,,,,,,,,,,,,,,,,566.9663223028183,567.9842259883881,566.9986798763275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.799479007721,None,565.7898688316345,None,2,0,1.0998950004577637,565.7898688316345,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,48,experiment,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.9951598644257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,49,experiment,13,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142118.4211977,,,,,,,,,,,,,,574.0029149055481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.224399805069,None,573.2137579917908,None,2,1,0.6639328002929688,573.2137579917908,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,1,experiment,13,sitting,buffer,buffer,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142123.0430503,,,,,,,,,,578.5967544317245,579.6149408817291,578.6298429965973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.2327659130096,None,2,1.1817059516906738,574.2327659130096,None,575.5147528648376,None,2,1.0206878185272217,575.5147528648376,None,576.6613969802856,None,577.652783870697,None,1,0,0.8278241157531738,577.652783870697,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,1,experiment,13,sitting,buffer,buffer,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.6286778450012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,2,experiment,13,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142130.2972476,,,,,,,,,,,,,,585.8782858848572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8580968379974,None,584.8478150367737,None,1,1,0.8867588043212891,584.8478150367737,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,3,experiment,13,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142132.3080077,,,,,,,,,,,,,,587.889016866684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1079888343811,None,587.0974409580231,None,2,1,0.633065938949585,587.0974409580231,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,4,experiment,13,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142133.964132,,,,,,,,,,,,,,589.5451810359955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.1187779903412,None,589.1084949970245,None,1,1,0.2981288433074951,589.1084949970245,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,5,experiment,13,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142135.7350872,,,,,,,,,,,,,,591.3170230388641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.7748498916626,None,590.7647008895874,None,1,1,0.43867015838623047,590.7647008895874,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,6,experiment,13,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142137.5103126,,,,,,,,,,,,,,593.0913050174713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.5464060306549,None,592.5367929935455,None,2,1,0.42568182945251465,592.5367929935455,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,7,experiment,13,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142139.1627862,,,,,,,,,,,,,,594.7445838451385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.3216199874878,None,594.3107650279999,None,2,1,0.2946498394012451,594.3107650279999,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,8,experiment,13,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142140.9931774,,,,,,,,,,,,,,596.5749938488007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.9739379882812,None,595.9633119106293,None,2,1,0.458280086517334,595.9633119106293,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,9,experiment,13,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142142.6462514,,,,,,,,,,,,,,598.2274129390717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.8043179512024,None,597.793830871582,None,1,1,0.29943394660949707,597.793830871582,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,10,experiment,13,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142144.5359592,,,,,,,,,,,,,,600.1176798343658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.457065820694,None,599.4470458030701,None,1,1,0.521345853805542,599.4470458030701,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,11,experiment,13,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142146.3678105,,,,,,,,,,,,,,601.9489328861237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.3468549251556,None,601.3348000049591,None,2,1,0.45577502250671387,601.3348000049591,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,12,experiment,13,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142148.3165767,,,,,,,,,,,,,,603.898444890976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1784768104553,None,603.1683888435364,None,2,1,0.6150751113891602,603.1683888435364,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,13,experiment,13,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142149.97053,,,,,,,,,,,,,,605.5523428916931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.1280519962311,None,605.1187670230865,None,2,1,0.32659101486206055,605.1187670230865,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,14,experiment,13,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142151.8599684,,,,,,,,,,,,,,607.4414598941803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7822120189667,None,606.7710719108582,None,1,1,0.553725004196167,606.7710719108582,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,15,experiment,13,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142153.8100529,,,,,,,,,,,,,,609.3910999298096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.670816898346,None,608.6602199077606,None,2,1,0.602025032043457,608.6602199077606,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,16,experiment,13,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142155.7585323,,,,,,,,,,,,,,611.3396849632263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6200850009918,None,610.6097509860992,None,1,1,0.6007430553436279,610.6097509860992,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
3,17,experiment,13,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142157.5883784,,,,,,,,,,,,,,613.170166015625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5699899196625,None,612.5589859485626,None,1,1,0.5022158622741699,612.5589859485626,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
